current_limit,recommended_limit,action,pd,ep
30000.0,24000.0,decrease,0.5691057,-7715.12186050415
260000.0,208000.0,decrease,0.068686865,-2090.6664646148683
170000.0,136000.0,decrease,0.07954545,-784.7927042675018
80000.0,64000.0,decrease,0.2434457,-1080.9020305109023
50000.0,40000.0,decrease,0.15789473,-37.966313877105705
200000.0,160000.0,decrease,0.11968085,-8289.361763000488
20000.0,16000.0,decrease,0.2434457,-2017.0786666870117
250000.0,200000.0,decrease,0.1407767,-4.254757075309753
20000.0,16000.0,decrease,0.38709676,-3377.4502124404908
30000.0,24000.0,decrease,0.38709676,-4318.177923698425
90000.0,72000.0,decrease,0.5,-6476.959999999999
230000.0,184000.0,decrease,0.068686865,-3903.0299258232117
130000.0,104000.0,decrease,0.12701252,-1076.9921492564677
30000.0,24000.0,decrease,0.11968085,0.0
160000.0,128000.0,decrease,0.2585034,-53.50040956020355
500000.0,400000.0,decrease,0.056886226,-55.94754109501838
180000.0,144000.0,decrease,0.12701252,-2374.0929179215427
80000.0,64000.0,decrease,0.15789473,-1607.3651821947096
120000.0,96000.0,decrease,0.14619882,-59.86385627508164
130000.0,104000.0,decrease,0.33211184,-226.0558147239685
120000.0,96000.0,decrease,0.33639145,-43.64036865234375
360000.0,288000.0,decrease,0.045454547,-147.07638007342814
50000.0,40000.0,decrease,0.9361702,-15985.088219828605
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
100000.0,80000.0,decrease,0.1,-3200.0000715255737
70000.0,56000.0,decrease,0.1407767,-3610.096912384033
50000.0,40000.0,decrease,0.11968085,-721.0190478479861
10000.0,8000.0,decrease,0.2585034,-1080.816354751587
290000.0,232000.0,decrease,0.045454547,-682.5018944573399
30000.0,24000.0,decrease,0.15789473,-1232.8588852691648
410000.0,328000.0,decrease,0.06666667,1.1600001209974289
360000.0,288000.0,decrease,0.29268292,-188.2877969622612
140000.0,112000.0,decrease,0.1,-4459.8400996851915
210000.0,168000.0,decrease,0.056886226,-952.1115518403053
220000.0,176000.0,decrease,0.11968085,-87.66000064373016
20000.0,16000.0,decrease,0.5,-4480.0
620000.0,496000.0,decrease,0.78571427,-72606.41549943446
360000.0,288000.0,decrease,0.2434457,1.008539333343506
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
50000.0,40000.0,decrease,0.11968085,-1789.932247186899
50000.0,40000.0,decrease,0.12701252,-2248.3005046844482
10000.0,8000.0,decrease,0.5691057,-1309.3204724097252
100000.0,80000.0,decrease,0.78571427,-24308.97659263134
50000.0,40000.0,decrease,0.12701252,-135.51631291985512
60000.0,48000.0,decrease,0.1407767,-30.94368782043457
440000.0,352000.0,decrease,0.12701252,-18591.140665723084
120000.0,96000.0,decrease,0.12701252,-5171.484613362551
50000.0,40000.0,decrease,0.2434457,-410.6015760874748
110000.0,88000.0,decrease,0.3768116,-18135.652151107788
200000.0,160000.0,decrease,0.1407767,-25.721940500736235
150000.0,120000.0,decrease,0.2434457,0.0
30000.0,24000.0,decrease,0.5846154,-7938.461894989014
100000.0,80000.0,decrease,0.1,-1203.6800269043447
360000.0,288000.0,decrease,0.1,-493.5600110319257
390000.0,312000.0,decrease,0.045454547,-368.1454956889153
220000.0,176000.0,decrease,0.2585034,8.781632882356643
160000.0,128000.0,decrease,0.2434457,0.0
230000.0,184000.0,decrease,0.1,-96.1200021484494
120000.0,96000.0,decrease,0.045454547,-381.3600426203011
100000.0,80000.0,decrease,0.43209878,-1114.2304001843927
190000.0,152000.0,decrease,0.1407767,-1818.1995235157015
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
240000.0,192000.0,decrease,0.15789473,0.0
40000.0,32000.0,decrease,0.1407767,-2062.9125213623047
630000.0,504000.0,decrease,0.06666667,-757.0000789612532
160000.0,128000.0,decrease,0.068686865,-111.00301957517863
110000.0,88000.0,decrease,0.2585034,-8822.028393615485
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
210000.0,168000.0,decrease,0.068686865,-1213.1635191178323
270000.0,216000.0,decrease,0.068686865,-122.60604875683784
360000.0,288000.0,decrease,0.068686865,-13.57575626373291
60000.0,48000.0,decrease,0.2585034,-85.24938998103141
360000.0,288000.0,decrease,0.045454547,-788.007360793948
390000.0,312000.0,decrease,0.33639145,-151.6502810668945
250000.0,200000.0,decrease,0.03809524,-20.69714917957782
90000.0,72000.0,decrease,0.1407767,-847.1479201006889
360000.0,288000.0,decrease,0.056886226,-99.92550216794012
50000.0,40000.0,decrease,0.12701252,-1991.375964511633
270000.0,216000.0,decrease,0.12701252,-1053.947069083452
200000.0,160000.0,decrease,0.11968085,-2890.293212714195
50000.0,40000.0,decrease,0.1407767,-2578.640651702881
350000.0,280000.0,decrease,0.11968085,-564.7127701044083
160000.0,128000.0,decrease,0.18817204,-290.60128911972043
80000.0,64000.0,decrease,0.1,-134.68000301033257
290000.0,232000.0,decrease,0.78571427,-104731.4262008667
270000.0,216000.0,decrease,0.07954545,-13.170454159379005
80000.0,64000.0,decrease,0.2585034,-809.8016537976265
50000.0,40000.0,decrease,0.15789473,-388.4073488569259
30000.0,24000.0,decrease,0.15151516,-552.8782029426097
30000.0,24000.0,decrease,0.33639145,0.0
90000.0,72000.0,decrease,0.06666667,-715.7000746533274
160000.0,128000.0,decrease,0.11968085,-74.24159628987313
80000.0,64000.0,decrease,0.1407767,-4125.825042724609
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
20000.0,16000.0,decrease,0.3768116,-3009.48782230258
220000.0,176000.0,decrease,0.38709676,0.0
210000.0,168000.0,decrease,0.14285715,-579.4028909271955
130000.0,104000.0,decrease,0.15151516,-7374.545736312866
260000.0,208000.0,decrease,0.068686865,-123.89998802572488
230000.0,184000.0,decrease,0.056886226,-428.77098872542376
160000.0,128000.0,decrease,0.068686865,-1766.0149808391927
50000.0,40000.0,decrease,0.15151516,-2480.1164583969116
80000.0,64000.0,decrease,0.1,-1949.880043583214
110000.0,88000.0,decrease,0.12701252,-3186.9659653902054
200000.0,160000.0,decrease,0.068686865,-3068.926976131797
360000.0,288000.0,decrease,0.15151516,-19011.57890821457
210000.0,168000.0,decrease,0.33639145,0.0
80000.0,64000.0,decrease,0.5691057,-20573.658294677734
300000.0,240000.0,decrease,0.11968085,24.6090427339077
310000.0,248000.0,decrease,0.068686865,-496.2787399160862
30000.0,24000.0,decrease,0.33639145,-70.9155990600586
170000.0,136000.0,decrease,0.11968085,-925.403623816967
140000.0,112000.0,decrease,0.78571427,-11940.285444021225
180000.0,144000.0,decrease,0.2434457,0.0
50000.0,40000.0,decrease,0.5691057,-7312.006743292808
50000.0,40000.0,decrease,0.15789473,-688.625228471756
110000.0,88000.0,decrease,0.1407767,-2635.4996780729293
450000.0,360000.0,decrease,0.068686865,-84.76362817168236
200000.0,160000.0,decrease,0.15789473,-29.147366952896117
220000.0,176000.0,decrease,0.068686865,-937.0877882233262
360000.0,288000.0,decrease,0.15151516,-232.58182706832886
50000.0,40000.0,decrease,0.15789473,-2989.473533630371
40000.0,32000.0,decrease,0.5691057,-10286.829147338867
190000.0,152000.0,decrease,0.5,-32213.719999999998
150000.0,120000.0,decrease,0.068686865,-460.81207667708395
200000.0,160000.0,decrease,0.1407767,0.0
270000.0,216000.0,decrease,0.056886226,-1947.4520827686788
60000.0,48000.0,decrease,0.12701252,-2697.960605621338
200000.0,160000.0,decrease,0.068686865,-1714.6392282286286
150000.0,120000.0,decrease,0.056886226,-510.8057136702538
180000.0,144000.0,decrease,0.15789473,-25.410525035858154
90000.0,72000.0,decrease,0.15151516,-540.6109297466278
360000.0,288000.0,decrease,0.15789473,0.0
90000.0,72000.0,decrease,0.1407767,-31.652813999652864
20000.0,16000.0,decrease,0.38709676,-2795.014102401733
70000.0,56000.0,decrease,0.12701252,-3147.6207065582275
230000.0,184000.0,decrease,0.2434457,-83.20449500083923
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
200000.0,160000.0,decrease,0.1,-177.20000396072862
100000.0,80000.0,decrease,0.15789473,-107.62104721069336
50000.0,40000.0,decrease,0.27272728,-3848.73649430871
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
210000.0,168000.0,decrease,0.33639145,0.0
110000.0,88000.0,decrease,0.068686865,-986.0665713685751
20000.0,16000.0,decrease,0.18817204,-51.096773982048035
50000.0,40000.0,decrease,0.15151516,-399.21819707155225
50000.0,40000.0,decrease,0.1407767,-1417.3498342084883
400000.0,320000.0,decrease,0.056886226,-849.6706007421017
170000.0,136000.0,decrease,0.056886226,-796.5211432886124
280000.0,224000.0,decrease,0.068686865,-3147.0936352440713
130000.0,104000.0,decrease,0.12701252,-5628.788936015368
210000.0,168000.0,decrease,0.045454547,-336.40003759562967
370000.0,296000.0,decrease,0.045454547,-2010.4438610482212
30000.0,24000.0,decrease,0.15789473,-1793.6841201782227
150000.0,120000.0,decrease,0.15151516,-8509.091234207153
60000.0,48000.0,decrease,0.78571427,-15966.576781458856
80000.0,64000.0,decrease,0.12701252,-3597.280807495117
280000.0,224000.0,decrease,0.8,-85628.5413314414
20000.0,16000.0,decrease,0.5,-4480.0
270000.0,216000.0,decrease,0.1,0.0
240000.0,192000.0,decrease,0.056886226,-202.7621418619156
20000.0,16000.0,decrease,0.11968085,-828.9361763000488
450000.0,360000.0,decrease,0.18817204,18.580645084381104
10000.0,8000.0,decrease,0.15151516,-567.2727489471436
280000.0,224000.0,decrease,0.06666667,-41.64000434339046
290000.0,232000.0,decrease,0.12701252,-776.7878243684768
190000.0,152000.0,decrease,0.07954545,-1301.0467800432443
80000.0,64000.0,decrease,0.068686865,-1129.7786786916852
280000.0,224000.0,decrease,0.15789473,-31.91262997150421
160000.0,128000.0,decrease,0.056886226,-199.9640582203865
90000.0,72000.0,decrease,0.15151516,-3038.880116109848
140000.0,112000.0,decrease,0.1407767,-66.65786084651947
50000.0,40000.0,decrease,0.14619882,-347.8740154808759
40000.0,32000.0,decrease,0.33639145,-4384.766040344239
130000.0,104000.0,decrease,0.1407767,-6704.46569442749
70000.0,56000.0,decrease,0.2434457,-7059.775333404541
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
100000.0,80000.0,decrease,0.5,-22400.0
20000.0,16000.0,decrease,0.8,-2652.3600412416454
30000.0,24000.0,decrease,0.5691057,-7715.12186050415
20000.0,16000.0,decrease,0.33639145,-2337.850915679932
100000.0,80000.0,decrease,0.5691057,-25717.072868347168
30000.0,24000.0,decrease,0.9361702,-1300.085117340088
320000.0,256000.0,decrease,0.056886226,-1382.041342881918
90000.0,72000.0,decrease,0.78571427,-29235.416481122968
190000.0,152000.0,decrease,0.78571427,-65733.8670835638
200000.0,160000.0,decrease,0.056886226,-1017.3295114648342
300000.0,240000.0,decrease,0.07954545,-92.74772455394267
30000.0,24000.0,decrease,0.12701252,-1348.980302810669
110000.0,88000.0,decrease,0.068686865,-565.3029756695032
230000.0,184000.0,decrease,0.12701252,0.0
230000.0,184000.0,decrease,0.15151516,-302.00182972073554
310000.0,248000.0,decrease,0.045454547,-774.3128138089178
320000.0,256000.0,decrease,0.068686865,-5245.247977923154
360000.0,288000.0,decrease,0.12701252,-87.00922953128813
20000.0,16000.0,decrease,0.33639145,-141.8311981201172
170000.0,136000.0,decrease,0.068686865,-2884.8482060432434
140000.0,112000.0,decrease,0.12701252,-6295.241413116455
80000.0,64000.0,decrease,0.11968085,-2661.5068280553814
150000.0,120000.0,decrease,0.068686865,-1273.0453315123916
170000.0,136000.0,decrease,0.33639145,-212.74679718017578
200000.0,160000.0,decrease,0.5691057,-51240.62476336002
70000.0,56000.0,decrease,0.33639145,-10121.656169433592
320000.0,256000.0,decrease,0.1,-1741.1200389170644
150000.0,120000.0,decrease,0.2585034,0.0
50000.0,40000.0,decrease,0.12701252,-1571.899297850132
90000.0,72000.0,decrease,0.3768116,-1811.916519460678
280000.0,224000.0,decrease,0.056886226,-396.0560208964348
300000.0,240000.0,decrease,0.12701252,-2451.20962523222
400000.0,320000.0,decrease,0.1,0.0
200000.0,160000.0,decrease,0.12701252,-324.87942292690275
10000.0,8000.0,decrease,0.33639145,-1454.678955078125
50000.0,40000.0,decrease,0.5,-11200.0
30000.0,24000.0,decrease,0.33639145,-4106.195020446777
50000.0,40000.0,decrease,0.12701252,-868.2936549091339
50000.0,40000.0,decrease,0.38709676,-8490.322303771973
30000.0,24000.0,decrease,0.5691057,-3950.4638559889786
20000.0,16000.0,decrease,0.29268292,-1630.1677363443375
20000.0,16000.0,decrease,0.15789473,-1195.7894134521484
50000.0,40000.0,decrease,0.11968085,-916.0262833225726
30000.0,24000.0,decrease,0.15151516,-1701.8182468414307
360000.0,288000.0,decrease,0.15151516,-1339.1891420769691
170000.0,136000.0,decrease,0.33639145,0.0
400000.0,320000.0,decrease,0.12701252,-11.410125061273574
50000.0,40000.0,decrease,0.12701252,-1965.1270561194417
160000.0,128000.0,decrease,0.056886226,-1144.161838145256
70000.0,56000.0,decrease,0.33639145,-10182.752685546875
150000.0,120000.0,decrease,0.3768116,0.0
80000.0,64000.0,decrease,0.068686865,-958.2362710279226
30000.0,24000.0,decrease,0.15789473,-1785.6125416374202
10000.0,8000.0,decrease,0.27272728,-1143.345493364334
180000.0,144000.0,decrease,0.12701252,0.0
320000.0,256000.0,decrease,0.1,-367.6800082182883
80000.0,64000.0,decrease,0.33639145,-4715.887337493897
10000.0,8000.0,decrease,0.38709676,-1515.3102731657027
360000.0,288000.0,decrease,0.056886226,-181.804778021574
450000.0,360000.0,decrease,0.07954545,0.3881818068027496
330000.0,264000.0,decrease,0.045454547,-360.35640390932554
60000.0,48000.0,decrease,0.38709676,-115.89289944648742
50000.0,40000.0,decrease,0.14619882,-672.7911901503801
200000.0,160000.0,decrease,0.11968085,-7919.241760282516
120000.0,96000.0,decrease,0.33639145,-232.38496307373043
160000.0,128000.0,decrease,0.15789473,-23.61684091567993
110000.0,88000.0,decrease,0.1,-1845.280041245222
70000.0,56000.0,decrease,0.07954545,-758.2022505015135
150000.0,120000.0,decrease,0.11968085,-5263.382059928179
610000.0,488000.0,decrease,0.045454547,-1038.2837524008746
110000.0,88000.0,decrease,0.12701252,-4946.261110305786
80000.0,64000.0,decrease,0.78571427,-7823.256965780258
170000.0,136000.0,decrease,0.056886226,-1552.5548641884325
110000.0,88000.0,decrease,0.18817204,-98.84903184890746
140000.0,112000.0,decrease,0.07954545,-1573.910862953663
70000.0,56000.0,decrease,0.2585034,-5815.872804918289
260000.0,208000.0,decrease,0.045454547,-214.42911487340916
170000.0,136000.0,decrease,0.056886226,-301.1472848534584
50000.0,40000.0,decrease,0.11968085,-560.6198977339268
300000.0,240000.0,decrease,0.15151516,-17018.182468414307
150000.0,120000.0,decrease,0.33639145,-70.9155990600586
50000.0,40000.0,decrease,0.5691057,-12102.133028433322
50000.0,40000.0,decrease,0.15789473,0.0
90000.0,72000.0,decrease,0.38709676,-15282.58014678955
50000.0,40000.0,decrease,0.18817204,-3716.1290168762207
500000.0,400000.0,decrease,0.045454547,-315.24367159485814
470000.0,376000.0,decrease,0.15151516,-61.90363872885704
230000.0,184000.0,decrease,0.06666667,-2203.2602298179263
140000.0,112000.0,decrease,0.068686865,-87.24544611364603
230000.0,184000.0,decrease,0.3768116,-1985.8539105463026
420000.0,336000.0,decrease,0.068686865,-532.4878273257614
30000.0,24000.0,decrease,0.14285715,-1577.142949104309
50000.0,40000.0,decrease,0.43209878,-9570.370626449585
140000.0,112000.0,decrease,0.14619882,-13.340701002478598
260000.0,208000.0,decrease,0.068686865,-168.99695336431265
90000.0,72000.0,decrease,0.15151516,-1379.1818708777428
240000.0,192000.0,decrease,0.068686865,-4072.726879119873
510000.0,408000.0,decrease,0.12701252,-118.87888918519019
110000.0,88000.0,decrease,0.068686865,-1732.2877113714815
210000.0,168000.0,decrease,0.068686865,-242.70906745254993
220000.0,176000.0,decrease,0.15151516,-11.203636791706085
200000.0,160000.0,decrease,0.1,-90.28000201791524
360000.0,288000.0,decrease,0.045454547,-78.05819054186341
260000.0,208000.0,decrease,0.15151516,-22.40727358341217
20000.0,16000.0,decrease,0.15151516,-781.8436662364006
120000.0,96000.0,decrease,0.068686865,-2036.3634395599365
50000.0,40000.0,decrease,0.15151516,-522.1036563122273
60000.0,48000.0,decrease,0.33639145,-5391.222042388916
200000.0,160000.0,decrease,0.056886226,-179.69914942264558
20000.0,16000.0,decrease,0.2585034,-194.27673976659776
50000.0,40000.0,decrease,0.5,-11200.0
50000.0,40000.0,decrease,0.2434457,0.0
230000.0,184000.0,decrease,0.15151516,-2888.2692012643815
50000.0,40000.0,decrease,0.33639145,-148.92275802612303
100000.0,80000.0,decrease,0.78571427,-35924.68490114212
210000.0,168000.0,decrease,0.33639145,0.0
230000.0,184000.0,decrease,0.1407767,-5657.795453901291
500000.0,400000.0,decrease,0.1407767,-2025.5866979289053
370000.0,296000.0,decrease,0.12701252,-52.216779221296306
230000.0,184000.0,decrease,0.12701252,-148.83749341011045
80000.0,64000.0,decrease,0.1,-475.76001063406466
60000.0,48000.0,decrease,0.1407767,-3094.368782043457
30000.0,24000.0,decrease,0.43209878,-5742.222375869751
70000.0,56000.0,decrease,0.2434457,6.807640500068664
410000.0,328000.0,decrease,0.11968085,-276.39840628504754
280000.0,224000.0,decrease,0.1,11.520000257492066
50000.0,40000.0,decrease,0.15151516,-2836.363744735718
100000.0,80000.0,decrease,0.12701252,-4496.6010093688965
230000.0,184000.0,decrease,0.29268292,0.0
50000.0,40000.0,decrease,0.14619882,-934.593982412219
100000.0,80000.0,decrease,0.8,-7063.300109827518
210000.0,168000.0,decrease,0.068686865,-787.9878026330471
400000.0,320000.0,decrease,0.1407767,-24.81941627264023
20000.0,16000.0,decrease,0.6666667,-6080.000190734863
50000.0,40000.0,decrease,0.12701252,-112.41502523422241
230000.0,184000.0,decrease,0.15789473,-498.1957643795013
220000.0,176000.0,decrease,0.07954545,-860.5713384097814
300000.0,240000.0,decrease,0.068686865,-535.3726755318046
80000.0,64000.0,decrease,0.15151516,-70.76727543115615
20000.0,16000.0,decrease,0.5,-4480.0
190000.0,152000.0,decrease,0.15789473,-2321.400935702324
160000.0,128000.0,decrease,0.045454547,-19.592729462385172
120000.0,96000.0,decrease,0.12701252,-3939.9218044090267
700000.0,560000.0,decrease,0.03809524,-283.5972294886408
140000.0,112000.0,decrease,0.15151516,0.0
300000.0,240000.0,decrease,0.1,-996.8400222811101
120000.0,96000.0,decrease,0.5691057,-21234.265603983404
280000.0,224000.0,decrease,0.14285715,-14045.640818985701
70000.0,56000.0,decrease,0.5846154,-18181.723893489838
20000.0,16000.0,decrease,0.14619882,-277.7168264526129
150000.0,120000.0,decrease,0.15789473,-194.68946387767792
60000.0,48000.0,decrease,0.045454547,-111.85455795526502
200000.0,160000.0,decrease,0.12701252,-43.84185984134674
50000.0,40000.0,decrease,0.33639145,-7273.394775390625
150000.0,120000.0,decrease,0.15151516,-3923.8256044673917
20000.0,16000.0,decrease,0.15151516,-1134.545497894287
40000.0,32000.0,decrease,0.1407767,-712.8652081632614
170000.0,136000.0,decrease,0.14619882,0.0
50000.0,40000.0,decrease,0.5,-7584.36
10000.0,8000.0,decrease,0.3768116,-1648.695650100708
200000.0,160000.0,decrease,0.056886226,-42.88981743454933
